Vernier Format 2
Iodine Vapor Spectrum 2.cmbl 12/10/2023 21:20:34 .
Latest
Wavelength	Intensity
λ	I
nm	rel

380	0.00177955377955
382	0.00209701409701
384	0.0029452029452
386	0.00412876012876
388	0.0037185037185
390	0.00227772227772
392	0.00237051837052
394	0.00293706293706
396	0.00223702223702
398	0.0017649017649
400	0.00168675768676
402	0.00248529248529
404	0.00420202020202
406	0.00306404706405
408	0.00302253302253
410	0.00304451104451
412	0.00309335109335
414	0.00383246383246
416	0.00889554889555
418	0.00702497502498
420	0.0128515928516
422	0.00380153180153
424	0.00399933399933
426	0.0095207015207
428	0.00439738039738
430	0.00634365634366
432	0.00569652569653
434	0.0075377955378
436	0.00443075443075
438	0.00471484071484
440	0.00403596403596
442	0.003444999445
444	0.00385525585526
446	0.00387316387316
448	0.00375757575758
450	0.00723905723906
452	0.00644377844378
454	0.00551093351093
456	0.00542383542384
458	0.00562326562327
460	0.00634365634366
462	0.00477344877345
464	0.00411736411736
466	0.00560372960373
468	0.0072301032301
470	0.00705183705184
472	0.00611655011655
474	0.00638435638436
476	0.00685891885892
478	0.00659192659193
480	0.00866111666112
482	0.0131161431161
484	0.0103949383949
486	0.0306391386391
488	0.0144348244348
490	0.012285048285
492	0.00909090909091
494	0.00773315573316
496	0.00869204869205
498	0.0104975024975
500	0.012118992119
502	0.00890043290043
504	0.0123835423835
506	0.0149712509713
508	0.01369001369
510	0.0090323010323
512	0.0122695822696
514	0.0153717393717
516	0.0142923742924
518	0.0120066600067
520	0.00800014800015
522	0.00763791763792
524	0.00983327783328
526	0.0113253413253
528	0.00804084804085
530	0.0068808968809
532	0.00831923631924
534	0.00927812927813
536	0.00816783216783
538	0.00647796647797
540	0.00603840603841
542	0.00723091723092
544	0.00789229289229
546	0.00689799089799
548	0.00621748621749
550	0.00668797868798
552	0.00666925666926
554	0.0079390979391
556	0.00900788100788
558	0.0065552965553
560	0.00868065268065
562	0.00706404706405
564	0.0087123987124
566	0.00999444999445
568	0.0107962407962
570	0.00773803973804
572	0.00522847522848
574	0.00504125504126
576	0.00499811299811
578	0.00470344470344
580	0.00417434417434
582	0.00355244755245
584	0.00421504421504
586	0.0054156954157
588	0.00724475524476
590	0.00649831649832
592	0.00481333481333
594	0.00343523143523
596	0.00405224405224
598	0.00808561808562
600	0.0112984792985
602	0.0146098346098
604	0.0159122359122
606	0.0103998223998
608	0.00591223591224
610	0.00519184519185
612	0.00483205683206
614	0.0049802049802
616	0.00471158471158
618	0.00309986309986
620	0.00269774669775
622	0.00276908276908
624	0.00286787286787
626	0.00318126318126
628	0.00315684315684
630	0.00316091316091
632	0.00230214230214
634	0.00235586635587
636	0.00288822288822
638	0.00420283420283
640	0.00714544714545
642	0.00819957819958
644	0.00652192252192
646	0.00801235801236
648	0.00655122655123
650	0.00463425463425
652	0.00492485292485
654	0.00589595589596
656	0.0492740592741
658	0.00575350575351
660	0.00312021312021
662	0.00219469419469
664	0.00214341214341
666	0.00552040552041
668	0.00808154808155
670	0.00275391275391
672	0.00275798275798
674	0.00644377844378
676	0.00517556517557
678	0.00192363192363
680	0.00204166204166
682	0.00246494246494
684	0.00231435231435
686	0.00623376623377
688	0.00371036371036
690	0.00226307026307
692	0.00413771413771
694	0.00666925666926
696	0.279331039331
698	0.0312520812521
700	0.00340104340104
702	0.00722277722278
704	0.00496799496799
706	0.21900950901
708	0.0250127650128
710	0.00299567099567
712	0.00228993228993
714	0.0273652273652
716	0.00619713619714
718	0.00161838161838
720	0.00296962296962
722	0.00340104340104
724	0.0040034040034
726	0.0511584711585
728	0.0255377955378
730	0.00426795426795
732	0.00307137307137
734	0.00474821474821
736	0.0186554186554
738	0.303364413364
740	0.0259325859326
742	0.00412957412957
744	0.00353128353128
746	0.00579827579828
748	0.0291153291153
750	0.848989158989
752	0.230991600992
754	0.00887926887927
756	0.0037999037999
758	0.00352721352721
760	0.00660413660414
762	0.37797979798
764	0.4523998224
766	0.0145575059861
768	0.00385281385281
770	0.0284274984275
772	0.308309468309
774	0.0244185444185
776	0.0206293706294
778	0.0104950604951
780	0.00171199171199
782	0.00164298664299
784	0.00248529248529
786	0.00371152656867
788	0.00414992414992
790	0.00401154401154
792	0.00429237429237
794	0.189404299404
796	0.0389891589892
798	0.00563547563548
800	0.330577042006
802	0.120051430051
804	0.00688903688904
806	0.00365745365745
808	0.0121719021719
810	0.613810950954
812	0.264731934732
814	0.0110485810486
816	0.00231028231028
818	0.00182188182188
820	0.00169164169164
822	0.00201724201724
824	0.00574943574944
826	0.154854034854
828	0.0179344465059
830	0.00184223184223
832	0.00188293188293
834	0.00191142191142
836	0.00217306503021
838	0.00397491397491
840	0.209204869205
842	0.304531341674
844	0.0715044215044
846	0.0078576978577
848	0.00176083176083
850	0.0223440052011
852	0.094622044622
854	0.00909497909498
856	0.000965542394114
858	0.000888740888741
860	0.00120292406007
862	0.00109779109779
864	0.00112591112591
866	0.0194310451453
868	0.00449587449587
870	0.00107577607578
872	0.000714682143254
874	0.000629000629001
876	0.000867069438498
878	0.000755170755171
880	0.000704850704851
882	0.000558171986743
884	0.000604025604026
886	0.000397221825793
888	0.000485625485625
890	0.000512503369646
892	0.000633070633071
894	0.000596546310832
896	0.000481555481555
898	0.000564831993403
900	0.000558515558516
902	0.000708550708551
904	0.000699617842475
906	0.00134278419993
908	0.00172272172272
910	0.0399822399822
912	0.198655418655
914	0.0249360163646
916	0.0022126022126
918	0.00202337345194
920	0.00291911791912
922	0.0543900543901
924	0.00915602915603
926	0.0021139178282
928	0.00119214119214
930	0.000707255707256
932	0.000569430569431
934	0.00337366337366
936	0.00244168529883
938	0.000743859315288
940	0.000666740666741
942	0.000497597640455
944	0.000468896183182
946	0.00038924038924
948	0.000447647590505
950	0.000340453197596
