Vernier Format 2
Carbon Dioxide.cmbl 12/10/2023 19:47:37 .
Latest
Wavelength	Intensity
λ	I
nm	rel

380	0.00676945276945
382	0.00768276168276
384	0.00526436526437
386	0.00496237096237
388	0.00703807303807
390	0.00883782883783
392	0.00869863469863
394	0.00946542346542
396	0.00730750730751
398	0.00522610722611
400	0.00505516705517
402	0.00793021793022
404	0.0129916749917
406	0.0115362415362
408	0.0118740518741
410	0.0250502830503
412	0.0363518703519
414	0.00751100751101
416	0.0111015651016
418	0.0145057165057
420	0.0150608650609
422	0.0128158508159
424	0.0111577311577
426	0.0112969252969
428	0.00999777999778
430	0.0108931808932
432	0.0137682317682
434	0.0188134088134
436	0.027279017279
438	0.0469013209013
440	0.0192773892774
442	0.0140661560662
444	0.0149941169941
446	0.0172383172383
448	0.0295972915973
450	0.0621874421874
452	0.0240490620491
454	0.0203518703519
456	0.0191634291634
458	0.017484959485
460	0.0175272875273
462	0.0146913086913
464	0.017104007104
466	0.0238878898879
468	0.0309599289599
470	0.0257812557813
472	0.0272285492285
474	0.0297006697007
476	0.0348378288378
478	0.0422444222444
480	0.084093018093
482	0.193196803197
484	0.060176046176
486	0.0431992451992
488	0.0474865874866
490	0.0461833721834
492	0.03965996966
494	0.0367963147963
496	0.0379546379546
498	0.0369428349428
500	0.0385285085285
502	0.0322590742591
504	0.0425374625375
506	0.0512138972139
508	0.0512757612758
510	0.0412993672994
512	0.0482517482517
514	0.0662517482517
516	0.101332741333
518	0.207922077922
520	0.111308321308
522	0.0302826802827
524	0.037187035187
526	0.0415403115403
528	0.0347303807304
530	0.0335875235875
532	0.0396876456876
534	0.0436811336811
536	0.0443567543568
538	0.0463673363673
540	0.0353018093018
542	0.0301076701077
544	0.0292834942835
546	0.0293482073482
548	0.0263225663226
550	0.0263591963592
552	0.0322403522404
554	0.0448410848411
556	0.0609574869575
558	0.0939456839457
560	0.130266400266
562	0.0405797905798
564	0.0346172346172
566	0.0412602952603
568	0.0460905760906
570	0.0358097458097
572	0.0261556961557
574	0.023090983091
576	0.0271064491064
578	0.0314019314019
580	0.034193954194
582	0.0212847152847
584	0.0177552077552
586	0.0195907795908
588	0.0204983904984
590	0.0212187812188
592	0.0183209383209
594	0.0158976578977
596	0.0163103563104
598	0.0240637140637
600	0.0333628593629
602	0.0418984718985
604	0.0540677840678
606	0.0677755577756
608	0.0388622488622
610	0.0172464572465
612	0.0195704295704
614	0.0209745809746
616	0.0177226477226
618	0.0130421430421
620	0.0111211011211
622	0.010880970881
624	0.0141491841492
626	0.0192383172383
628	0.0231642431642
630	0.0135834535835
632	0.00938320938321
634	0.00864491064491
636	0.00971694971695
638	0.0132171532172
640	0.0174987974988
642	0.0166888666889
644	0.0165863025863
646	0.0180278980279
648	0.015300995301
650	0.0138398638399
652	0.0165179265179
654	0.0197698597699
656	0.0337462537463
658	0.0218821918822
660	0.0242875642876
662	0.0140856920857
664	0.0067661967662
666	0.00624523624524
668	0.00672142672143
670	0.0081906981907
672	0.00882561882562
674	0.00834698634699
676	0.0075801975802
678	0.00706330706331
680	0.00804417804418
682	0.0109257409257
684	0.0109908609909
686	0.00753542753543
688	0.00634291634292
690	0.00628593628594
692	0.00648536648537
694	0.00669293669294
696	0.00745402745403
698	0.0075394975395
700	0.0085976985977
702	0.00840640840641
704	0.00756391756392
706	0.0061963961964
708	0.00473933473933
710	0.00404906204906
712	0.00384393384393
714	0.00394975394975
716	0.00423058423058
718	0.00462537462537
720	0.00597661597662
722	0.00893957893958
724	0.00987160987161
726	0.00808080808081
728	0.00630221630222
730	0.00506493506494
732	0.00469863469863
734	0.00446257446257
736	0.00416953416953
738	0.00393347393347
740	0.0036445036445
742	0.00349798349798
744	0.00324564324564
746	0.00415325415325
748	0.00359566359566
750	0.00257002257002
752	0.00267584267584
754	0.00269212269212
756	0.00343693343693
758	0.00357124357124
760	0.00382765382765
762	0.00329448329448
764	0.00268805268805
766	0.00241012955299
768	0.00215895215895
770	0.00190661190661
772	0.00212417212417
774	0.00246013246013
776	0.0942509342509
778	0.0469330669331
780	0.00292411292411
782	0.00193917193917
784	0.00251711251711
786	0.00379160522018
788	0.00383172383172
790	0.00386021386021
792	0.00349798349798
794	0.00329448329448
796	0.00283457283457
798	0.00245199245199
800	0.00161822304679
802	0.00148111148111
804	0.00148111148111
806	0.00121952121952
808	0.00130573130573
810	0.00106655249512
812	0.000933695933696
814	0.000984015984016
816	0.000956265956266
818	0.00109797609798
820	0.00125176410891
822	0.00215488215488
824	0.00125319125319
826	0.00128797128797
828	0.0015589172732
830	0.00128908128908
832	0.00115551115551
834	0.00112961112961
836	0.000907188050045
838	0.0010878010878
840	0.00100843600844
842	0.00289853004139
844	0.0869819069819
846	0.0124886224886
848	0.00123894623895
850	0.000859616573902
852	0.000709475709476
854	0.000627150627151
856	0.000702472131044
858	0.000716875716876
860	0.000958723815867
862	0.00120694120694
864	0.0013850963851
866	0.0012937855795
868	0.00128168128168
870	0.00110482110482
872	0.000916702345274
874	0.000931290931291
876	0.000701520701521
878	0.000654345654346
880	0.000779590779591
882	0.000899418042275
884	0.000753135753136
886	0.000653156367442
888	0.000720945720946
890	0.000426716141002
892	0.000610870610871
894	0.000568479139908
896	0.000545010545011
898	0.000525981954553
900	0.000506715506716
902	0.00046065046065
904	0.000508063365206
906	0.000748140748141
908	0.000706515706516
910	0.000513613370756
912	0.00049839049839
914	0.000514247657105
916	0.000502275502276
918	0.000684077826935
920	0.000574425574426
922	0.000362336076622
924	0.000572945572946
926	0.00295085866514
928	0.000840746555032
930	0.000454545454545
932	0.000257995972282
934	0.000441225441225
936	0.000443207586065
938	0.000453039024468
940	0.000426055426055
942	0.000395953253096
944	0.000411493268636
946	0.00032375032375
948	0.00046509046509
950	0.000511551940123
